sentence,sibling,target,year,mlm,cosine,valid
The evidence from the literature did not allow of any final settlement of the problem resulting from castration.,harassment,depression,1940.0,,1.0000001192092896,0
"However, it was felt that many of the former misconceptions and myths about the effects of castration could be finally set aside, and that we are prepared to approach these issues scientifically through the coordination of different lines of investigation.",cognitive state,depression,1940.0,,1.0,0
The rle of emotional conflicts and faulty attitudes was discussed and physiological studies that had a direct bearing on our problem were included for consideration.,depression,depression,1940.0,,1.000000238418579,0
"A psychiatric study before, as well as psychiatric follow-up after gonadectomy seemed highly advisable on therapeutic and investigative grounds.",agitation,depression,1940.0,,1.0000001192092896,0
This would afford an opportunity to study the specific symptom formations and changes in the distribution of anxiety.,hypnosis,depression,1940.0,,1.0000001192092896,0
Such observations are indispensable for a genuine far-reaching attempt to understand the castrate.,trauma,depression,1940.0,,1.0000001192092896,0
The cardiovascular and respiratory reactions of 31 normal subjects and 29 schizophrenic patients have been studied in response to a thermal stress placed upon the organism by having them inspire oxygen in which the temperature was raised to 41 C. and the humidity to the saturation point.,enchantment,depression,1940.0,,1.0,0
"As indicators, the blood pressure, heart rate, galvanic skin resistance, and respiratory rate and amplitude were used.",nervousness,depression,1940.0,,1.0,0
"Although the basal levels of the various indicators during a control period were quite comparable for both the normal controls and the patients, the control subjects gave significantly larger autonomic and respiratory responses to the increase in temperature and humidity of the inspired oxygen.",fugue,depression,1940.0,,1.000000238418579,0
The findings lend experimental support to indications that the schizophrenic patient is sluggish in adaptive reactivity of the autonomic nervous system.,mental illness,depression,1940.0,,1.0,0
Two cases are reported in which the patients irritated and injured inflammatory lesions of the skin.,nervousness,depression,1940.0,,1.000000238418579,0
Their behavior to their skin lesions was a form of childish autoerotism to which they turned because they found it impossible to have adequate emotional reactions and social relationships in their real life.,cognitive state,depression,1940.0,,1.0000001192092896,0
"Their inability to react adequately emotionally was due to fear; in one case largely a real fear of the consequences of any reaction because of an over-restricted environment, in the other, because of a fear of the superego.",anhedonia,depression,1940.0,,1.0000001192092896,0
One case is presented in which the patient solved her emotional difficulties by converting the emotional problem into an itching painful skin lesion.,mental health,depression,1940.0,,1.0,0
"She had conflict between her desire to leave home and accomplish her desires, and her fear of her superego which was based on fear of social disapproval and a childish fear of her mother.",anhedonia,depression,1940.0,,1.0,0
The solution of the emotional problems enabled the two first patients to cease their irrational behavior toward their skin lesions and cured the skin lesions of the third patient.,morale,depression,1940.0,,1.0000001192092896,0
A visual form of the verbal summator has proved effective in evoking latent responses by summation with incipient responses to printed speech patterns.,hallucinosis,depression,1940.0,,1.000000238418579,0
Data from this experiment show a close resemblance to standard English with respect to distribution of word-percentages.,dissociation,depression,1940.0,,0.9999998807907104,0
"To illustrate the type of response obtained, complete records for two subjects are reported.",trauma,depression,1940.0,,1.0000001192092896,0
"From data presented by Blatz the writer determined the rank order of the Dionne quintuplets on 23 mental, physical and social traits.",depersonalization,depression,1940.0,,1.000000238418579,0
Rank order correlations were computed and the matrix factored by the centroid method.,nervousness,depression,1940.0,,0.9999998807907104,0
It was found that 4 factors will account for all the intercorrelations and for 100 per cent of the variance of every trait.,elation,depression,1940.0,,0.9620150327682495,0
"Simple structure, however, could not be obtained.",agitation,depression,1940.0,,1.0000001192092896,0
"Consequently a psychological description of only one factor, alleged to be a maturational process, is attempted.",anhedonia,depression,1940.0,,1.0,0
Its relative contributions to different traits are summarized.,sorrow,depression,1940.0,,0.9999999403953552,0
"A case studied in a previous paper, concerning the changes of the relative number of individuals of different types in a social group, is treated under more general assumptions.",fear,depression,1941.0,,0.9999998211860657,0
It is shown that under those more general conditions periodical fluctuations in the structure of the social group may occur.,heaviness,depression,1941.0,,1.0000001192092896,0
A factor analysis of the ten sub-tests of the Seashore test of pitch discrimination revealed that more than one ability is involved.,anhedonia,depression,1941.0,,1.0000001192092896,0
"One factor, which accounted for the greater share of the variances, had loadings that decreased systematically with increasing difficulty.",irritation,depression,1941.0,,1.0000001192092896,0
"A second factor had strongest loadings among the more difficult items, particularly those with frequency differences of 2 to 5 cycles per second.",elation,depression,1941.0,,1.0000001192092896,0
A third had strongest loadings at differences of 5 to 12 cycles per second.,hypnosis,depression,1941.0,,1.0,0
"No explanation for the three factors is apparent, but the hypothesis is accepted that they represent distinct abilities.",bipolar disorder,depression,1941.0,,1.0000001192092896,0
"In tests so homogeneous as to content and form, where a single common factor might well have been expected, the appearance of additional common factors emphasizes the importance of considering the difficulty level of test items, both in the attempt to interpret new factors and in the practice of testing.",mental health,depression,1941.0,,1.0,0
The same kind of item may measure different abilities according as it is easy or difficult for the individuals to whom it is applied.,irritation,depression,1941.0,,1.0000001192092896,0
"A fictitious factor matrix including 16 tests and 3 factors, one of which was ag factor, was prescribed.",delusion,depression,1941.0,,1.0000001192092896,0
"From it two typical factor problems, including errors of sampling, were derived.",annoyance,depression,1941.0,,1.0000001192092896,0
"Students in training, without awareness of the factor patterns, arrived at essentially correct solutions by the use of Thurstone's centroid method with rotation of axes.",fear,depression,1941.0,,1.000000238418579,0
Errors in the calculated factor matrix were very close in size to the sampling errors in the correlation coefficients.,agitation,depression,1941.0,,1.000000238418579,0
It is concluded that ag factor need not escape detection by Thurstone's procedures if the criteria of complete simple structure are not demanded.,mental illness,depression,1941.0,,1.0000001192092896,0
"A formula for estimating the reliability of a test, based on the analysis of variance theory, is developed and illustrated.",cognitive state,depression,1941.0,,1.000000238418579,0
The data needed for the required computation are the number of correct responses to each item and the score for each subject.,joy,depression,1941.0,,1.000000238418579,0
The results obtained from this formula are identical with those from one of the special cases of the Kuder-Richardson formulation.,cognitive state,depression,1941.0,,1.0000001192092896,0
The relationships of the new procedure to other approaches to the problem are indicated.,harassment,depression,1941.0,,1.0000001192092896,0
A multiple-factor analysis was made of a battery of 42 tests of verbal abilities administered to 119 college adults.,disregard,depression,1941.0,,1.0,0
"Where necessary, the distributions of test scores were normalized before the inter-test correlations were computed.",anxiety,depression,1941.0,,1.0000001192092896,0
"Thurstone'sM (Memory or Rote Learning) factor has been confirmed, but hisV (Verbal Relations) factor seems to have been split into two or possibly three factors,C,J, andG; and hisW (Word Fluency) factor has been split into two factors,A andE. TheC factor seems to represent the richness of the individual's stock of linguistic responses, and theJ factor seems to involve the ability to handle semantic relationships.",anxiety,depression,1941.0,,1.0000001192092896,0
No satisfactory interpretation can as yet be made of theG factor.,anhedonia,depression,1941.0,,1.0000001192092896,0
TheA factor seems to correspond to the speed of association for common words where there is a high degree of restriction as to appropriate responses.,hallucinosis,depression,1941.0,,1.0,0
TheE factor is described as an associational facility with verbal material where the only restriction is that the responses must be syntactically coherent.,morale,depression,1941.0,,1.0000001192092896,0
"The new factors are:F, facility and fluency in oral speech;H, facility in attaching appropriate names or symbols to stimuli; andD, speed of articulatory movements.",elation,depression,1941.0,,0.9999998807907104,0
"A previous mathematical study of a situation, in which the behavior of a larger group of individuals is controlled by a smaller group, is generalized for the case when the activity of the individuals in the group is continuously graded.",morale,depression,1941.0,,1.0,0
The existence of two possible social configurations and of sudden transitions from one configuration to another are found in this case also.,anhedonia,depression,1941.0,,1.0000001192092896,0
"Adaptations of the micro-film projection method to the administration of both individual and group psychological tests are described, together with newly designed auxiliary equipment.",trauma,depression,1941.0,,1.000000238418579,0
"The author cites examples of the application of this technique, which can be adapted to a variety of testing situations and which seems to be of unusual promise because of the attention value of visual projection.",hallucinosis,depression,1941.0,,1.0,0
Bayes' theorem of inverse probability is made the basis of a general equation for scoring objective examinations.,anxiety,depression,1941.0,,1.0000001192092896,0
The equation so obtained is evaluated by assuming a binomial distribution of examinee knowledge and guessing tendency.,depersonalization,depression,1941.0,,0.9999999403953552,0
A graphical illustration of the application of this equation to a hypothetical test situation is presented.,melancholy,depression,1941.0,,1.000000238418579,0
The limitations inherent in the use of Bayes' theorem make it inadvisable to recommend the practical use of the equation unless future experimental evidence indicates an increase in scoring validity which more than compensates for the increase in scoring difficulty.,agitation,depression,1941.0,,1.0000001192092896,0
Bi-factor and multiple-factor analyses of the same data are compared in two respects.,exploitation,depression,1941.0,,1.0000001192092896,0
"First, two criteria are suggested for determining when the factorization is adequate.",trauma,depression,1941.0,,1.0000001192092896,0
"This problem being more acute for the centroid method than for the bi-factor method, the latter is used primarily for comparison only.",forlornness,depression,1941.0,,0.9999999403953552,0
It is shown also that the omission from the simple structure of entries smaller than .10 yields a pattern which is a poorer fit to the original correlations than is the bi-factor pattern.,fugue,depression,1941.0,,1.0000001192092896,0
"Second, the second-order general factor obtained from the intercorrelations of the primaries is found to be highly correlated with the general factor of the bi-factor pattern.",forlornness,depression,1941.0,,1.0000001192092896,0
"Fisher's method of maximum likelihood is applied to the problem of estimation in factor analysis, as initiated by Lawley, and found to lead to a generalization of the Eckart matrix approximation problem.",depersonalization,depression,1941.0,,1.0,0
"The solution of this in a special case is applied to show how test fallability enters into factor determination, it being noted that the method of communalities underestimates the number of factors.",hallucinosis,depression,1941.0,,1.000000238418579,0
"In continuation of previous studies, the interreaction of two social classes is investigated from a somewhat different point of view.",nervousness,depression,1941.0,,1.0000001192092896,0
"An exchange of results of activities of the two classes is considered, and a mathematical approach is outlined based on the use of such psychological concepts as the satisfaction function.",irritation,depression,1941.0,,1.0,0
"In much research in social psychology it is impractical to get quantitative measure of the degree of effectiveness of certain social behaviors, yet associates can sense that effectiveness sufficiently well to detect those who manifest the behavior in very high or in very low degree.",sorrow,depression,1941.0,,1.0000001192092896,0
"This paper develops a technique of biserial correlation from wide-spread classes to deal statistically with such situations, develops standard error formulas for it, and points to a wide range of usefulness for this type of technique.",melancholy,depression,1941.0,,1.0000001192092896,0
"In order to investigate certain hypotheses concerning the nature of number ability, and, secondarily, the nature of perceptual speed, a battery of thirty-four tests was given to 223 Chicago high school seniors and the data were factored by the centroid method.",depression,depression,1941.0,,1.0,0
Seven primary factors were identifiable upon rotation.,agitation,depression,1941.0,,1.0000001192092896,0
Several deductions are made relative to the interpretation of the factors and relative to the consistency of the data with the hypotheses which were to be tested.,delusion,depression,1941.0,,1.0000001192092896,0
In this paper it is demonstrated that the analysis of variance techniques yield results equivalent to the calculation oft by means of expressions based on the short or the long formula.,elation,depression,1941.0,,1.0,0
It is also shown that the covariance technique gives results equivalent to those obtained by means of the formula fort which should be used with matched groups.,harassment,depression,1941.0,,0.9999999403953552,0
The conditions necessary for equivalent results are such that the conventional formulas fort would normally be used rather than the variance or covariance techniques.,hypnosis,depression,1941.0,,1.0000001192092896,0
"However, a knowledge of the relationships described in this paper should contribute to one's understanding of the variance and covariance techniques.",fear,depression,1941.0,,1.0000001192092896,0
It is pointed out that the scoring weights for test items should be approximations to regression-equation weights.,cognitive state,depression,1941.0,,1.0000001192092896,0
For this reason any estimate of reliability of the weight should not be permitted to influence the size of the weight but should be used in determining the limit of acceptability of an item.,hallucinosis,depression,1941.0,,0.9999998807907104,0
"A simple approximation weight is recommended for general use, and anabac is provided for the estimation of it when the correlation between item and criterion is the phi coefficient.",anhedonia,depression,1941.0,,1.000000238418579,0
A formula for the standard error of this weight is derived and tables of significant and very significant weights are presented in terms of deviations from the median weight.,morale,depression,1941.0,,1.0,0
"It is shown that theL-method is basic to test-building and to all combining of scores where the several sub-parts of a composite are weighted according to their respective standard deviations, i.e., with equal gross score weights or by adding the several sub-scores.",bipolar disorder,depression,1941.0,,1.0000001192092896,0
"With chiefly a listing adding machine, a few celluloid strips, and a master matrix table ofL's, one may, in a fraction of the time and with equally good or even better practical results, easily duplicate, with test-building material most of the feats obtainable by multiple regression equations.",cognitive state,depression,1941.0,,1.0000001192092896,0
Items have been studied heretofore for their value as elements of particular tests to the neglect of more fundamental research into the multiple potentiality of items.,nervousness,depression,1941.0,,1.0,0
This article proposes a method of grouping items into synonymies comprising all of the items which correlate with a given key item.,hypnosis,depression,1941.0,,1.0000001192092896,0
These synonymies can be used for interpretation of the total meaning of the key item: by inspection of the constituent items and by correlational study of obtained single scores of individual persons.,anhedonia,depression,1941.0,,1.0000001192092896,0
"The method is illustrated by four items with inter- and intra-correlations, and characteristics of an ideal background reservoir of items are pointed out.",nervousness,depression,1941.0,,1.0000001192092896,0
"Mental test data of Chrysostomm and of Garrett, Bryan, and Perl are reinvestigated in order to determine the shifts in test clusters with chronological age.",mental illness,depression,1941.0,,1.0000001192092896,0
It is found that the factors under survey tend to become more independent with increasing age.,hate,depression,1941.0,,1.0,0
"On viewing Thurstone's psychophysical scale from the point of view of the mathematical theory of one-parameter continuous groups, it is seen that a variety of different psychological or statistical assumptions can all be made to lead to a scale possessing similar properties, though requiring different computational techniques for their determination.",abulia,depression,1941.0,,1.0000001192092896,0
The natural extension to multi-dimensional scaling is indicated.,forlornness,depression,1941.0,,1.0,0
The distribution of a linear combination of two statistics distributed as is Chi-square is studied.,agitation,depression,1941.0,,1.0000001192092896,0
The degree of approximation involved in assuming a Chi-square distribution is illustrated for several representative cases.,delusion,depression,1941.0,,1.0,0
It is concluded that the approximation is sufficiently accurate to use in many practical applications.,enchantment,depression,1941.0,,0.9999999403953552,0
"Illustrations are given of its use in extending the Chi-square, the Student t and the Fisher z tests to a wider range of problems.",cognitive state,depression,1941.0,,1.0000001192092896,0
The most commonly used method of factoring a matrix of intercorrelations is the centroid method developed by L. L. Thurstone.,agitation,depression,1941.0,,1.0,0
"It is, however, necessary to transform the centroid matrix of factor loadings into a simple structure matrix in order to facilitate the interpretation of the factor loadings.",downheartedness,depression,1941.0,,1.0000001192092896,0
Current methods for effecting this transformation are chiefly graphical and require considerable experience and personal judgment.,fugue,depression,1941.0,,1.0000001192092896,0
This paper presents a new method for transforming an arbitrary factor matrix into a simple structure matrix by methods almost completely objective.,cognitive state,depression,1941.0,,1.0,0
The theory underlying the method is developed and approximation procedures are derived.,dolefulness,depression,1941.0,,1.0,0
The method is applied to a matrix of factor loadings previously analyzed by Thurstone.,misery,depression,1941.0,,0.9999999403953552,0
The numerical evaluation of determinants with a modern computing machine is discussed.,anhedonia,depression,1941.0,,1.0,0
Various methods are presented and their relations to each other are indicated.,anxiety,depression,1941.0,,1.0,0
The methods presented parallel those developed in the previous paper on The Solution of Simultaneous Equations.,hate,depression,1941.0,,1.0000001192092896,0
Especially emphasized are the Abbreviated Doolittle and the Compact methods.,agitation,depression,1941.0,,1.0,0
Additional topics include the evaluation of partially symmetric determinants by means of symmetric methods and the evaluation of determinantal ratios.,nervousness,depression,1941.0,,1.0000001192092896,0
The results of three empirical studies on the sampling fluctuation of centroid factor loadings are reported.,hypnosis,depression,1941.0,,1.0000001192092896,0
The first study is based on data which happened to be available on 8 variables for 700 cases and which were factored to three factors for subsamples.,misery,depression,1941.0,,1.0000001192092896,0
"The second study is based on fictitious data for 2500 cases which provided separate analyses on 25 samples for each of three situations: 5 variables, one factor; 5 variables, two factors; and 6 variables, three factors.",mental health,depression,1941.0,,1.0000001192092896,0
"The third study, based on real data for 9 variables and 7000 cases, involves separate factorization for 35 samples of 200 cases.",joy,depression,1941.0,,0.9999998807907104,0
"The three studies agree in showing that the sampling behavior of first centroid factor loadings is much like that of correlation coefficients, whereas the sampling fluctuations for loadings beyond the first are disturbingly large.",depression,depression,1941.0,,1.0,0
This article describes the application of three psychometric methods to the problem of measurement of the friendly or hostile relations among states of the world today.,agitation,depression,1941.0,,1.0000001192092896,0
"To secure judgments, schedules were sent to students of international affairs at several times during the last five years.",enchantment,depression,1941.0,,1.0,0
"The method of equal-appearing intervals was used to determine the relative probability of war for 88 pairs of states in January, 1937; the method of triadic combinations to determine relative friendliness among the Great Powers in November, 1938; and the method of multidimensional or group rank order to measure the attitudes of important states toward the Great Powers in March and April, 1939; June, 1940; and June, 1941.",abulia,depression,1941.0,,1.0,0
A chart of scale values for the pairs of Great Powers shows the changing trends since 1937.,mental health,depression,1941.0,,0.9999998807907104,0
"The last two methods were used to depict the Great Powers in multidimensional space according to their mutual friendliness, thus permitting the application of a type of factor analysis.",state of mind,depression,1941.0,,1.0000001192092896,0
"The reliability of the methods employed was high, and various types of evidence support the general validity of the results.",depression,depression,1941.0,,1.0000001192092896,0
"This paper attempts to show in a non-mathematical way the influence of grouping on standard deviations and correlations, and advances empirical evidence to illustrate with what accuracy values corrected for grouping by Sheppard's correction approximate to values obtained from ungrouped data when the distributions are continuous.",mental health,depression,1941.0,,0.9999999403953552,0
This enquiry gained its initial stimulus from the observation that many standard deviations and correlations reported by students of psychology and education are uncorrected for grouping and that frequently errors attributable to the grouping of data are not small when compared with errors of sampling.,anger,depression,1941.0,,1.0,0
This paper discusses the influence of test difficulty on the correlation between test items and between tests.,dissociation,depression,1941.0,,1.000000238418579,0
The greater the difference in difficulty between two test items or between two tests the smaller the maximum correlation between them.,hallucinosis,depression,1941.0,,1.0000001192092896,0
"In general, the greater the number of degrees of difficulty among the items in a test or among the tests in a battery, the higher the rank of the matrix of intercorrelations; that is, differences in difficulty are represented in the factorial configuration as additional factors.",cognitive state,depression,1941.0,,1.0000001192092896,0
The suggestion is made that if all tests included in a battery are roughly homogeneous with respect to difficulty existing hierarchies will be more clearly defined and meaningful psychological interpretation of factors more readily attained.,depression,depression,1941.0,,0.9999998807907104,0
This paper is an attempt to integrate the various methods which have been developed for the numerical solution of simultaneous linear equations.,nervousness,depression,1941.0,,1.0,0
"It is demonstrated that many of the common methods, including the Doolittle Method, are variations of the method of single division.",delusion,depression,1941.0,,1.000000238418579,0
"The most useful variation of this method, in case symmetry is present, appears to be the Abbreviated Doolittle method.",anhedonia,depression,1941.0,,1.0,0
The method of multiplication and subtraction likewise can be abbreviated in various ways of which the most satisfactory form appears to be the new Compact method.,nervousness,depression,1941.0,,1.0000001192092896,0
"These methods are then applied to such problems as the solution of related equations, the solution of groups of equations, and the evaluation of the inverse of a matrix.",elation,depression,1941.0,,1.0,0
"This paper questions the oft-repeated statement that clinical psychology is an art by examining the main functions of clinical psychologists, i.e., diagnosis and treatment.",misery,depression,1941.0,,1.0000001192092896,0
"In examining the concept of diagnosis, evidence is presented which supports the notion that a diagnostic statement has meaning only when it has a referent in the futurewhen it provides a prediction.",fear,depression,1941.0,,0.9999998807907104,0
A prediction (probability-statement) is determined empirically and may be stated in terms of a regression equation or in terms of a crude generalization from clinical experience.,agitation,depression,1941.0,,1.0,0
Treatment likewise is determined by tacit or expressed predictions of behavior under alternative conditions.,depression,depression,1941.0,,1.0000001192092896,0
The various conceptions of art as applied to clinical psychology are examined and the conclusion is drawn that clinical psychology is a scientific as opposed to an artistic or intuitive enterprise.,anhedonia,depression,1941.0,,1.0000001192092896,0
This presentation deals with the evaluation and transformation of linear forms.,nervousness,depression,1941.0,,1.0000001192092896,0
"Especial emphasis is given to implicit methods in which it is not necessary to find the explicit values,x i .",hypnosis,depression,1941.0,,0.9999998807907104,0
"The relation of the Aitken triple product matrixCA 1 B to the result of a linear transformation of linear forms is noted, and the numerical computation of this triple product matrix is indicated with the use of the simple Abbreviated Doolittle solution.",depression,depression,1941.0,,1.0000001192092896,0
Two batteries of music tests were factored by the centroid method.,depression,depression,1941.0,,0.9999999403953552,0
"From each battery three oblique factors were extracted and in each case were tentatively identified as tonal sensitivity, retentivity (memory for elements), and memory for form.",agitation,depression,1941.0,,1.0000001192092896,0
The correlations of the music tests of one battery with subtests of Cattell's intelligence test and with tests of a literary nature are also reported.,anger,depression,1941.0,,0.9999999403953552,0
Two new methods of item analysis are described.,dissociation,depression,1941.0,,1.0,0
One involves the computation of the coefficient (correlation of a fourfold point distribution) and the other involves chi square.,heaviness,depression,1941.0,,1.0000001192092896,0
"The only data required are the proportions of passing individuals in the upper and lower criterion groups, for the determination of , and in addition,N, for the determination of chi square.",irritation,depression,1941.0,,1.000000238418579,0
"Abacs are presented for graphic solution of the two indices of validity, and tests of significance are provided.",abulia,depression,1941.0,,1.000000238418579,0
Up to the present only empirical methods have been available for determining the number of factors to be extracted from a matrix of correlations.,agitation,depression,1941.0,,0.9999999403953552,0
The problem has been confused by the implicit attitude that a matrix of intercorrelations between psychological variables has a rank which is determinable.,delusion,depression,1941.0,,1.0,0
A table of residuals always contains error variance and common factor variance.,irritation,depression,1941.0,,0.9999999403953552,0
"The extraction of successive factors increases the proportion of error variance remaining to common factor variance remaining, and a point is reached where the extraction of more dimensions would contain so much error variance that the common factor variance would be overshadowed.",state of mind,depression,1941.0,,1.0000001192092896,0
The critical value for this point is determined by probability theory and does not take into account the size of the residuals.,fear,depression,1941.0,,0.9999998807907104,0
Interpretation of the criterion is discussed.,derision,depression,1941.0,,1.0000001192092896,0
A case of whealing response to cold is described.,dissociation,depression,1941.0,,1.0000001192092896,0
The immunological status was negative.,morale,depression,1941.0,,1.0000001192092896,0
The main feature of the case was the suddenness of onset which immediately followed a relatively short period of mental conflict which endangered the patient' life.,state of mind,depression,1941.0,,1.0,0
Evidence against the histamine theory of cold allergy is presented.,irritation,depression,1941.0,,0.9999999403953552,0
It is suggested that more accurate data be obtained regarding the nature of the emotional circumstances of the onset of the group of vasomotor responses ordinarily classified as the physical allergies.,bipolar disorder,depression,1941.0,,1.0,0
I am grateful to Dr. Frank Fremont-Smith for critical suggestions in developing the psychosomatic aspects of this report.,anhedonia,depression,1941.0,,1.0000001192092896,0
A young woman with intense longings for love was unable to satisfy these desires by a normal sexual relationship with a man because of her fears and inhibitions.,state of mind,depression,1941.0,,1.0,0
She developed urticaria at times when her longings were especially stimulated and frustrated.,elation,depression,1941.0,,1.0000001192092896,0
Twelve attacks were observed during analysis and their emotional settings are described.,irritation,depression,1941.0,,1.0,0
Eight of them occurred in connection with dreams.,anhedonia,depression,1941.0,,1.0000001192092896,0
These dreams invariably ended on the verge of frustration in an almost but not quite situation.,morale,depression,1941.0,,1.0000001192092896,0
"Other types of dreams out of a total of 94 were never followed by urticaria and vice versa, with the exception of a repetitive dream of reaching for an object or person who slipped from the patient's grasp.",depression,depression,1941.0,,0.9999999403953552,0
"This dream was followed by weeping, when not by urticaria.",blasphemy,depression,1941.0,,1.0000001192092896,0
The urticaria appeared when weeping was repressed and often terminated when the patient wept.,cognitive state,depression,1941.0,,1.0,0
Some of the observations are somewhat suggestive concerning the choice of sites for the urticaria.,sorrow,depression,1941.0,,1.000000238418579,0
The findings were confirmed by a second analyzed case and by a few observations on five cases seen in interview.,nervousness,depression,1941.0,,1.0000001192092896,0
"In connection with other observations, particularly on asthma, they led to the supposition of a possible relationship between certain states of allergic sensitivity and states of intense frustrated longing.",anhedonia,depression,1941.0,,0.9999998807907104,0
"Brain potential records have been taken on a series of fifty men during maintained addiction to morphine, and on a second series of fifty men whose addiction had been terminated for at least one year.",anxiety,depression,1941.0,,1.0,0
Neither group shows alpha percentage distribution curves in agreement with those found by other workers for normal groups.,abulia,depression,1941.0,,1.0,0
The addiction state is characterized by an abnormally high alpha output.,anxiety,depression,1941.0,,1.0,0
"In some cases the high alpha index is maintained following withdrawal, while in others there is a sharp drop.",state of mind,depression,1941.0,,1.0,0
Abnormal rhythms were found in severely addicted patients and these were greatly reduced following withdrawal.,hypnosis,depression,1941.0,,1.0000001192092896,0
"In general, a single dose of morphine in a non-addict had no appreciable effect on the cortical potentials.",hypnosis,depression,1941.0,,1.0,0
"In one case, however, sleep rhythms were recorded when the patient was definitely not asleep.",joy,depression,1941.0,,1.0000001192092896,0
"The high alpha output was maintained during the active phase of withdrawal, in spite of a high degree of emotional tension, a factor which usually abolishes the alpha rhythm.",anxiety,depression,1941.0,,1.0,0
"On the basis of studies now available on the role of emotions in allergic symptoms, the working hypothesis is presented that states of repressed, intense frustrated longing are of central importance.",agitation,depression,1941.0,,1.0000001192092896,0
"This was found in studies of certain cases of common cold, asthma, hay fever, and urticaria.",cognitive state,depression,1941.0,,0.9999998807907104,0
The choice of sites for the symptoms seems to be determined by more specific factors.,ridicule,depression,1941.0,,1.0000001192092896,0
"But whatever the factors in the choice of site for the symptom, the repressed longing, basically for the mother, frustrated or threatened with frustration, plays a central role.",derision,depression,1941.0,,1.000000238418579,0
The longing is only one factor in the production of the symptoms.,mental illness,depression,1941.0,,1.0,0
"It operates in some cases independently of, and in other cases together with specific allergic sensitivities.",forlornness,depression,1941.0,,1.000000238418579,0
It is related to allergic sensitivity perhaps through increasing this sensitivity in the individual.,derision,depression,1941.0,,1.0,0
It also operates apart from allergens by producing similar symptoms.,anxiety,depression,1941.0,,1.0000001192092896,0
It is a biological factor which apparently influences and complements allergic sensitivity at least in certain cases.,disparagement,depression,1941.0,,1.0000001192092896,0
Sixty-two student nurses at the University Hospital and seventeen student pilots in training under the Civil Aeronautics Authority were interviewed for approximately one half-hour each in order to determine the presence of emotional instability.,trauma,depression,1941.0,,1.0,0
"Follow-up studies on the first group covered a period of 1218 months, on the second group 46 months.",impudence,depression,1941.0,,0.9999999403953552,0
"The nurses were under some emotional stress at the time of the physical examination required for admission to the school, and blood pressure and pulse readings were available from these examinations.",morale,depression,1941.0,,1.0000001192092896,0
"The student pilots were studied more intensively in several situations of emotional stress including the qualifying physical examination, the first flight, the first solo flight, the first spin or spiral, the first experience in the Link trainer, and the injection of normal saline solution at a time when the subject expected some physiological effect from a drug.",forlornness,depression,1941.0,,1.0000001192092896,0
"At these times blood pressure and pulse rate were each recorded several times, a subjective report was obtained, and the individual was observed for the presence of pallor, tremor, flushing, excessive sweating, restlessness, and apprehensive facial expression.",nervousness,depression,1941.0,,1.000000238418579,0
In the situations studied in this manner systolic blood pressure elevations of 1030 per cent were extremely common.,state of mind,depression,1941.0,,0.9999999403953552,0
The reaction of the pulse rate was more variable; there were decelerations of 20 per cent and accelerations of 40 per cent or more.,hypnosis,depression,1941.0,,1.0,0
With both the nurses and the pilots there was no correlation between such changes in pulse rate and blood pressure and instability as determined by the interview or difficulty in adjustment as determined by the follow-up study.,misery,depression,1941.0,,1.0,0
"In fact, when several situations of emotional stress were studied in the same individual, vascular reactions of the type outlined were so common as to constitute the normal physiological response.",exploitation,depression,1941.0,,1.0000001192092896,0
"To summarize the report briefly, the Eppinger and Hess hypothesis has been slightly reworded as follows: A. The differential chemical reactivity and the physiological antagonism of of the adrenergic and cholinergic branches of the autonomic nervous system permit of a situation in which the action of one branch may predominate over that of the other.",hallucinosis,depression,1941.0,,1.0000001192092896,0
"This predominance, or autonomic imbalance, may be phasic or chronic, and may obtain for either the adrenergic or the cholinergic system.",dissociation,depression,1941.0,,1.0,0
"B. Autonomic imbalance, when measured in an unselected population, will be distributed continuously about a central tendency which shall be defined as autonomic balance.",dissociation,depression,1941.0,,1.0,0
"The hypothesis has been tested by measuring the physiological status of 62 children 6 to 11 years of age, for twenty physiological variables, twelve of them supposedly mediated at least in part by the autonomic nervous system; and by intercorrelating the resulting data.",fear,depression,1941.0,,1.0000001192092896,0
"Positive intercorrelation among most of the appropriately reflected autonomic functions, and further evidence of their communality from a factor analysis, lends support to the first portion of the hypothesis.",nervousness,depression,1941.0,,1.0,0
"For 48 of these children, scores for the autonomic factor are shown to be quite consistent over periods of at least a year, and best measured in terms of a multiple regression equation derived from the factor analysis.",delusion,depression,1941.0,,1.0000001192092896,0
These regression scores are regarded as measures of autonomic balance and are found to distribute themselves symmetrically about a central tendency.,morale,depression,1941.0,,1.0000001192092896,0
Support is thus afforded the second portion of the hypothesis which defines the central tendency of the distribution as autonomic balance.,agitation,depression,1941.0,,1.0000001192092896,0
"The seven-test and its regression equation is offered as the first, though tentative, quantitative, weighted scale for the measurement of individual differences in the autonomic nervous system.",fugue,depression,1941.0,,1.0000001192092896,0
The experiments reported in the present paper show that the peculiar behavior called the neurotic pattern by Maier is dependent upon the intensity and the frequency of auditory stimulation.,hallucinosis,depression,1941.0,,1.0000001192092896,0
The frequencies most effective in producing the seizures (when intensity is controlled) are unquestionably supersonic.,nervousness,depression,1941.0,,1.0000001192092896,0
"Experiments with a Galton whistle and a pure-tone oscillator indicate that they are higher than 21,000 cycles per second.",enchantment,depression,1941.0,,1.0,0
